sample_id,latitude,longitude,easting,northing,rule_id,type,severity,message,action
filebc494d5a79.172,30.74970613,76.37825395,631925.0,3402675.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 67.6 kg/ha
filebc494d5a79.172,30.74970613,76.37825395,631925.0,3402675.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.172,30.74970613,76.37825395,631925.0,3402675.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 347.6 g/L
filebc494d5a79.173,30.86370436,76.33062188,627215.0,3415255.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 46.1 kg/ha
filebc494d5a79.173,30.86370436,76.33062188,627215.0,3415255.0,R05,Phosphorus Management,INFO,✅ No phosphorus application required.,"Both OC and available P are above threshold. Omit phosphatic fertilizer for this season. OC: 0.637%, P: 46.1 kg/ha"
filebc494d5a79.173,30.86370436,76.33062188,627215.0,3415255.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.173,30.86370436,76.33062188,627215.0,3415255.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 273.1 g/L
filebc494d5a79.174,30.7628361,76.33926198,628175.0,3404085.0,R01,Nitrogen Management,WARNING,⚠️ Low Organic Carbon detected.,Increase nitrogen dose by 25% over standard recommendation. Apply FYM (50-100 kg/acre) and green manures before sowing to improve soil health. OC detected: 0.338% (threshold: 0.40%)
filebc494d5a79.174,30.7628361,76.33926198,628175.0,3404085.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 46.6 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.174,30.7628361,76.33926198,628175.0,3404085.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.338%
filebc494d5a79.174,30.7628361,76.33926198,628175.0,3404085.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.174,30.7628361,76.33926198,628175.0,3404085.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.174,30.7628361,76.33926198,628175.0,3404085.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 286.6 g/L
filebc494d5a79.175,30.73195399,76.36766129,630935.0,3400695.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 35.2 kg/ha
filebc494d5a79.175,30.73195399,76.36766129,630935.0,3400695.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.176,30.78873849,76.30304371,624675.0,3406915.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 24.2 kg/ha
filebc494d5a79.176,30.78873849,76.30304371,624675.0,3406915.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 45.9 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.176,30.78873849,76.30304371,624675.0,3406915.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.450%
filebc494d5a79.176,30.78873849,76.30304371,624675.0,3406915.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.177,30.84066481,76.3425376,628385.0,3412715.0,R05,Phosphorus Management,INFO,✅ No phosphorus application required.,"Both OC and available P are above threshold. Omit phosphatic fertilizer for this season. OC: 0.705%, P: 13.2 kg/ha"
filebc494d5a79.177,30.84066481,76.3425376,628385.0,3412715.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.178,30.74908226,76.33437076,627725.0,3402555.0,R01,Nitrogen Management,WARNING,⚠️ Low Organic Carbon detected.,Increase nitrogen dose by 25% over standard recommendation. Apply FYM (50-100 kg/acre) and green manures before sowing to improve soil health. OC detected: 0.390% (threshold: 0.40%)
filebc494d5a79.178,30.74908226,76.33437076,627725.0,3402555.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 25.1 kg/ha
filebc494d5a79.178,30.74908226,76.33437076,627725.0,3402555.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 38.5 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.178,30.74908226,76.33437076,627725.0,3402555.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.390%
filebc494d5a79.178,30.74908226,76.33437076,627725.0,3402555.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.178,30.74908226,76.33437076,627725.0,3402555.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.178,30.74908226,76.33437076,627725.0,3402555.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 318.2 g/L
filebc494d5a79.179,30.79326,76.35483763,629625.0,3407475.0,R01,Nitrogen Management,WARNING,⚠️ Low Organic Carbon detected.,Increase nitrogen dose by 25% over standard recommendation. Apply FYM (50-100 kg/acre) and green manures before sowing to improve soil health. OC detected: 0.285% (threshold: 0.40%)
filebc494d5a79.179,30.79326,76.35483763,629625.0,3407475.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 47.7 kg/ha
filebc494d5a79.179,30.79326,76.35483763,629625.0,3407475.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.285%
filebc494d5a79.179,30.79326,76.35483763,629625.0,3407475.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.179,30.79326,76.35483763,629625.0,3407475.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.180,30.7885527,76.35633919,629775.0,3406955.0,R01,Nitrogen Management,WARNING,⚠️ Low Organic Carbon detected.,Increase nitrogen dose by 25% over standard recommendation. Apply FYM (50-100 kg/acre) and green manures before sowing to improve soil health. OC detected: 0.225% (threshold: 0.40%)
filebc494d5a79.180,30.7885527,76.35633919,629775.0,3406955.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 23.6 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.180,30.7885527,76.35633919,629775.0,3406955.0,R11b,Soil pH,WARNING,⚠️ High pH — Approaching Sodic Range.,"pH is approaching problematic alkalinity. Monitor soil regularly. Apply organic manures to buffer pH. Watch for micronutrient deficiencies (Zn, Fe, Mn). pH detected: 8.82"
filebc494d5a79.180,30.7885527,76.35633919,629775.0,3406955.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.225%
filebc494d5a79.180,30.7885527,76.35633919,629775.0,3406955.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.180,30.7885527,76.35633919,629775.0,3406955.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.180,30.7885527,76.35633919,629775.0,3406955.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 262.7 g/L
filebc494d5a79.181,30.81214854,76.38593918,632575.0,3409605.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 99.0 kg/ha
filebc494d5a79.181,30.81214854,76.38593918,632575.0,3409605.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 46.6 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.181,30.81214854,76.38593918,632575.0,3409605.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.182,30.73354751,76.37906835,632025.0,3400885.0,R01,Nitrogen Management,WARNING,⚠️ Low Organic Carbon detected.,Increase nitrogen dose by 25% over standard recommendation. Apply FYM (50-100 kg/acre) and green manures before sowing to improve soil health. OC detected: 0.195% (threshold: 0.40%)
filebc494d5a79.182,30.73354751,76.37906835,632025.0,3400885.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 70.3 kg/ha
filebc494d5a79.182,30.73354751,76.37906835,632025.0,3400885.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 43.2 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.182,30.73354751,76.37906835,632025.0,3400885.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.195%
